"","terms","count","probability"
"779","much fun",3,0.000283822138126774
"780","much higher",3,0.000283822138126774
"781","much just",3,0.000283822138126774
"782","much less",3,0.000283822138126774
"783","much like",3,0.000283822138126774
"784","much will",3,0.000283822138126774
"785","music video",3,0.000283822138126774
"786","must make",3,0.000283822138126774
"787","national park",3,0.000283822138126774
"788","need see",3,0.000283822138126774
"789","need something",3,0.000283822138126774
"790","never get",3,0.000283822138126774
"791","never really",3,0.000283822138126774
"792","never seem",3,0.000283822138126774
"793","never want",3,0.000283822138126774
"794","news release",3,0.000283822138126774
"795","next one",3,0.000283822138126774
"796","north brunswick",3,0.000283822138126774
"797","nothing wrong",3,0.000283822138126774
"798","notre dame",3,0.000283822138126774
"799","now know",3,0.000283822138126774
"800","now look",3,0.000283822138126774
"801","now time",3,0.000283822138126774
"802","now u",3,0.000283822138126774
"803","officials said",3,0.000283822138126774
"804","officials say",3,0.000283822138126774
"805","ohio state",3,0.000283822138126774
"806","old days",3,0.000283822138126774
"807","olympic committee",3,0.000283822138126774
"808","one another",3,0.000283822138126774
"809","one corner",3,0.000283822138126774
"810","one favorite",3,0.000283822138126774
"811","one first",3,0.000283822138126774
"812","one go",3,0.000283822138126774
"813","one lucky",3,0.000283822138126774
"814","one might",3,0.000283822138126774
"815","one night",3,0.000283822138126774
"816","one one",3,0.000283822138126774
"817","one place",3,0.000283822138126774
"818","one point",3,0.000283822138126774
"819","one side",3,0.000283822138126774
"820","oregon said",3,0.000283822138126774
"821","oven degrees",3,0.000283822138126774
"822","overall pick",3,0.000283822138126774
"823","past months",3,0.000283822138126774
"824","past two",3,0.000283822138126774
"825","peanut butter",3,0.000283822138126774
"826","pearl harbour",3,0.000283822138126774
"827","people come",3,0.000283822138126774
"828","people dont",3,0.000283822138126774
"829","people follow",3,0.000283822138126774
"830","people know",3,0.000283822138126774
"831","people think",3,0.000283822138126774
"832","per cent",3,0.000283822138126774
"833","percent year",3,0.000283822138126774
"834","phantom thief",3,0.000283822138126774
"835","pick one",3,0.000283822138126774
"836","place just",3,0.000283822138126774
"837","plain dealer",3,0.000283822138126774
"838","play house",3,0.000283822138126774
"839","pleaded guilty",3,0.000283822138126774
"840","please follow",3,0.000283822138126774
"841","pm friday",3,0.000283822138126774
"842","pm may",3,0.000283822138126774
"843","point one",3,0.000283822138126774
"844","police department",3,0.000283822138126774
"845","police departments",3,0.000283822138126774
"846","pray will",3,0.000283822138126774
"847","presbyterian church",3,0.000283822138126774
"848","prime minister",3,0.000283822138126774
"849","products services",3,0.000283822138126774
"850","public library",3,0.000283822138126774
"851","public property",3,0.000283822138126774
"852","public relations",3,0.000283822138126774
"853","public school",3,0.000283822138126774
"854","published schedules",3,0.000283822138126774
"855","quickly became",3,0.000283822138126774
"856","raise taxes",3,0.000283822138126774
"857","ranked th",3,0.000283822138126774
"858","read don’t",3,0.000283822138126774
"859","real estate",3,0.000283822138126774
"860","really dont",3,0.000283822138126774
"861","really good",3,0.000283822138126774
"862","really just",3,0.000283822138126774
"863","really know",3,0.000283822138126774
"864","really wanted",3,0.000283822138126774
"865","republican party",3,0.000283822138126774
"866","republican presidential",3,0.000283822138126774
"867","research institute",3,0.000283822138126774
"868","rest life",3,0.000283822138126774
"869","revenue billion",3,0.000283822138126774
"870","rick santorum",3,0.000283822138126774
"871","rock roll",3,0.000283822138126774
"872","rose percent",3,0.000283822138126774
"873","run away",3,0.000283822138126774
"874","running around",3,0.000283822138126774
"875","said “’s",3,0.000283822138126774
"876","said company",3,0.000283822138126774
"877","said didnt",3,0.000283822138126774
"878","said done",3,0.000283822138126774
"879","said im",3,0.000283822138126774
"880","said jim",3,0.000283822138126774
"881","said made",3,0.000283822138126774
"882","said people",3,0.000283822138126774
"883","said take",3,0.000283822138126774
"884","said tuesday",3,0.000283822138126774
"885","said two",3,0.000283822138126774
"886","san bruno",3,0.000283822138126774
"887","santa monica",3,0.000283822138126774
"888","say ’s",3,0.000283822138126774
"889","say something",3,0.000283822138126774
"890","says will",3,0.000283822138126774
"891","school board",3,0.000283822138126774
"892","school medicine",3,0.000283822138126774
"893","school officials",3,0.000283822138126774
"894","science fiction",3,0.000283822138126774
"895","season even",3,0.000283822138126774
"896","season make",3,0.000283822138126774
"897","second base",3,0.000283822138126774
"898","second floor",3,0.000283822138126774
"899","second game",3,0.000283822138126774
"900","second half",3,0.000283822138126774
"901","seconds left",3,0.000283822138126774
"902","see going",3,0.000283822138126774
"903","see hunger",3,0.000283822138126774
"904","seem like",3,0.000283822138126774
"905","set state",3,0.000283822138126774
"906","shaker heights",3,0.000283822138126774
"907","sheriffs office",3,0.000283822138126774
"908","short time",3,0.000283822138126774
"909","since s",3,0.000283822138126774
"910","six months",3,0.000283822138126774
"911","snakes used",3,0.000283822138126774
"912","something like",3,0.000283822138126774
"913","something special",3,0.000283822138126774
"914","sometimes make",3,0.000283822138126774
"915","son former",3,0.000283822138126774
"916","south carolina",3,0.000283822138126774
"917","special teams",3,0.000283822138126774
"918","spending percent",3,0.000283822138126774
"919","spending time",3,0.000283822138126774
"920","spent last",3,0.000283822138126774
"921","spent time",3,0.000283822138126774
"922","spring break",3,0.000283822138126774
"923","staff members",3,0.000283822138126774
"924","started making",3,0.000283822138126774
"925","state officials",3,0.000283822138126774
"926","state police",3,0.000283822138126774
"927","state university",3,0.000283822138126774
"928","staten island",3,0.000283822138126774
"929","still got",3,0.000283822138126774
"930","still havent",3,0.000283822138126774
"931","still love",3,0.000283822138126774
"932","still time",3,0.000283822138126774
"933","still trying",3,0.000283822138126774
"934","still working",3,0.000283822138126774
"935","story music",3,0.000283822138126774
"936","strength training",3,0.000283822138126774
"937","sure got",3,0.000283822138126774
"938","take home",3,0.000283822138126774
"939","take time",3,0.000283822138126774
"940","takes place",3,0.000283822138126774
"941","talk show",3,0.000283822138126774
"942","task force",3,0.000283822138126774
"943","tea party",3,0.000283822138126774
"944","team year",3,0.000283822138126774
"945","th street",3,0.000283822138126774
"946","thanks following",3,0.000283822138126774
"947","thing going",3,0.000283822138126774
"948","thing like",3,0.000283822138126774
"949","things always",3,0.000283822138126774
"950","things will",3,0.000283822138126774
"951","think can",3,0.000283822138126774
"952","think twice",3,0.000283822138126774
"953","third straight",3,0.000283822138126774
"954","though many",3,0.000283822138126774
"955","three games",3,0.000283822138126774
"956","three hours",3,0.000283822138126774
"957","three times",3,0.000283822138126774
"958","thursday afternoon",3,0.000283822138126774
"959","thursday april",3,0.000283822138126774
"960","thursday night",3,0.000283822138126774
"961","tight end",3,0.000283822138126774
"962","time can",3,0.000283822138126774
"963","time come",3,0.000283822138126774
"964","time get",3,0.000283822138126774
"965","time life",3,0.000283822138126774
"966","time month",3,0.000283822138126774
"967","time need",3,0.000283822138126774
"968","time now",3,0.000283822138126774
"969","time playing",3,0.000283822138126774
"970","time pm",3,0.000283822138126774
"971","time said",3,0.000283822138126774
"972","time see",3,0.000283822138126774
"973","time time",3,0.000283822138126774
"974","time year",3,0.000283822138126774
"975","times week",3,0.000283822138126774
"976","today want",3,0.000283822138126774
"977","today will",3,0.000283822138126774
"978","told us",3,0.000283822138126774
"979","transceiver station",3,0.000283822138126774
"980","try get",3,0.000283822138126774
"981","trying find",3,0.000283822138126774
"982","trying tell",3,0.000283822138126774
"983","two days",3,0.000283822138126774
"984","two decades",3,0.000283822138126774
"985","two hours",3,0.000283822138126774
"986","u dont",3,0.000283822138126774
"987","u get",3,0.000283822138126774
"988","u got",3,0.000283822138126774
"989","u know",3,0.000283822138126774
"990","upon us",3,0.000283822138126774
"991","us government",3,0.000283822138126774
"992","us home",3,0.000283822138126774
"993","us now",3,0.000283822138126774
"994","us see",3,0.000283822138126774
"995","us will",3,0.000283822138126774
"996","used know",3,0.000283822138126774
"997","vast majority",3,0.000283822138126774
"998","verse “let",3,0.000283822138126774
"999","voice can",3,0.000283822138126774
"1000","wanna go",3,0.000283822138126774
"1001","want hear",3,0.000283822138126774
"1002","want make",3,0.000283822138126774
"1003","want take",3,0.000283822138126774
"1004","wanted find",3,0.000283822138126774
"1005","warren buffett",3,0.000283822138126774
"1006","way better",3,0.000283822138126774
"1007","way home",3,0.000283822138126774
"1008","way look",3,0.000283822138126774
"1009","way turn",3,0.000283822138126774
"1010","web site",3,0.000283822138126774
"1011","week will",3,0.000283822138126774
"1012","weeks challenge",3,0.000283822138126774
"1013","well done",3,0.000283822138126774
"1014","well first",3,0.000283822138126774
"1015","well known",3,0.000283822138126774
"1016","well since",3,0.000283822138126774
"1017","well two",3,0.000283822138126774
"1018","west coast",3,0.000283822138126774
"1019","western medicine",3,0.000283822138126774
"1020","weve got",3,0.000283822138126774
"1021","weve learned",3,0.000283822138126774
"1022","whats best",3,0.000283822138126774
"1023","white sox",3,0.000283822138126774
"1024","whole lot",3,0.000283822138126774
"1025","whole wheat",3,0.000283822138126774
"1026","will allow",3,0.000283822138126774
"1027","will become",3,0.000283822138126774
"1028","will begin",3,0.000283822138126774
"1029","will bring",3,0.000283822138126774
"1030","will fun",3,0.000283822138126774
"1031","will great",3,0.000283822138126774
"1032","will held",3,0.000283822138126774
"1033","will let",3,0.000283822138126774
"1034","will remain",3,0.000283822138126774
"1035","will see",3,0.000283822138126774
"1036","will start",3,0.000283822138126774
"1037","will tell",3,0.000283822138126774
"1038","will try",3,0.000283822138126774
"1039","will want",3,0.000283822138126774
"1040","winner will",3,0.000283822138126774
"1041","won four",3,0.000283822138126774
"1042","won’t get",3,0.000283822138126774
"1043","work done",3,0.000283822138126774
"1044","work much",3,0.000283822138126774
"1045","work together",3,0.000283822138126774
"1046","working hard",3,0.000283822138126774
"1047","world know",3,0.000283822138126774
"1048","world series",3,0.000283822138126774
"1049","world war",3,0.000283822138126774
"1050","wow wow",3,0.000283822138126774
"1051","write story",3,0.000283822138126774
"1052","wrote letter",3,0.000283822138126774
"1053","x ”",3,0.000283822138126774
"1054","x relay",3,0.000283822138126774
"1055","year said",3,0.000283822138126774
"1056","year year",3,0.000283822138126774
"1057","yearold daughter",3,0.000283822138126774
"1058","years come",3,0.000283822138126774
"1059","years now",3,0.000283822138126774
"1060","years since",3,0.000283822138126774
"1061","york ny",3,0.000283822138126774
"1062","york times",3,0.000283822138126774
"1063","youd like",3,0.000283822138126774
"1064","young people",3,0.000283822138126774
"1065","young women",3,0.000283822138126774
"1066","– ’s",2,0.000189214758751183
"1067","– doctors",2,0.000189214758751183
"1068","– e",2,0.000189214758751183
"1069","– freedom",2,0.000189214758751183
"1070","– just",2,0.000189214758751183
"1071","– like",2,0.000189214758751183
"1072","– two",2,0.000189214758751183
"1073","— ’s",2,0.000189214758751183
"1074","— just",2,0.000189214758751183
"1075","— percent",2,0.000189214758751183
"1076","’d better",2,0.000189214758751183
"1077","’d expect",2,0.000189214758751183
"1078","’d find",2,0.000189214758751183
"1079","’d given",2,0.000189214758751183
"1080","’ll draw",2,0.000189214758751183
"1081","’ll ever",2,0.000189214758751183
"1082","’ll get",2,0.000189214758751183
"1083","’ll go",2,0.000189214758751183
"1084","’ll leave",2,0.000189214758751183
"1085","’ll need",2,0.000189214758751183
"1086","’m just",2,0.000189214758751183
"1087","’re right",2,0.000189214758751183
"1088","’s best",2,0.000189214758751183
"1089","’s full",2,0.000189214758751183
"1090","’s got",2,0.000189214758751183
"1091","’s image",2,0.000189214758751183
"1092","’s important",2,0.000189214758751183
"1093","’s like",2,0.000189214758751183
"1094","’s much",2,0.000189214758751183
"1095","’s nothing",2,0.000189214758751183
"1096","’s probably",2,0.000189214758751183
"1097","’s promise",2,0.000189214758751183
"1098","’s really",2,0.000189214758751183
"1099","’s sad",2,0.000189214758751183
"1100","’ve never",2,0.000189214758751183
"1101","’ve seen",2,0.000189214758751183
"1102","’ve spent",2,0.000189214758751183
"1103","“ complete",2,0.000189214758751183
"1104","“ don’t",2,0.000189214758751183
"1105","“ last",2,0.000189214758751183
"1106","“ live",2,0.000189214758751183
"1107","“ soon",2,0.000189214758751183
"1108","“ way",2,0.000189214758751183
"1109","“ will",2,0.000189214758751183
"1110","“back home”",2,0.000189214758751183
"1111","“free” contraceptives",2,0.000189214758751183
"1112","“free” products",2,0.000189214758751183
"1113","“let us”",2,0.000189214758751183
"1114","” added",2,0.000189214758751183
"1115","” subject",2,0.000189214758751183
"1116","… ’s",2,0.000189214758751183
"1117","able help",2,0.000189214758751183
"1118","able make",2,0.000189214758751183
"1119","able see",2,0.000189214758751183
"1120","able work",2,0.000189214758751183
"1121","absolutely nothing",2,0.000189214758751183
"1122","accusation paul",2,0.000189214758751183
"1123","across state",2,0.000189214758751183
"1124","act delegation",2,0.000189214758751183
"1125","act now",2,0.000189214758751183
"1126","act together",2,0.000189214758751183
"1127","acts like",2,0.000189214758751183
"1128","actually get",2,0.000189214758751183
"1129","actually love",2,0.000189214758751183
"1130","actually one",2,0.000189214758751183
"1131","actually read",2,0.000189214758751183
"1132","actually received",2,0.000189214758751183
"1133","ad titled",2,0.000189214758751183
"1134","add garlic",2,0.000189214758751183
"1135","add like",2,0.000189214758751183
"1136","added honey",2,0.000189214758751183
"1137","adjacent waterways",2,0.000189214758751183
"1138","administration official",2,0.000189214758751183
"1139","admit love",2,0.000189214758751183
"1140","advertising fees",2,0.000189214758751183
"1141","advertising linking",2,0.000189214758751183
"1142","advisory board",2,0.000189214758751183
"1143","aggravated assault",2,0.000189214758751183
"1144","agreement last",2,0.000189214758751183
"1145","agreement state",2,0.000189214758751183
"1146","aidan son",2,0.000189214758751183
"1147","aircraft carrier",2,0.000189214758751183
"1148","airlines will",2,0.000189214758751183
"1149","allow us",2,0.000189214758751183
"1150","allowed us",2,0.000189214758751183
"1151","allowed work",2,0.000189214758751183
"1152","allowing three",2,0.000189214758751183
"1153","allows pet",2,0.000189214758751183
"1154","almost certain",2,0.000189214758751183
"1155","almost certainly",2,0.000189214758751183
"1156","almost every",2,0.000189214758751183
"1157","almost half",2,0.000189214758751183
"1158","almost time",2,0.000189214758751183
"1159","along green",2,0.000189214758751183
"1160","already place",2,0.000189214758751183
"1161","also added",2,0.000189214758751183
"1162","also big",2,0.000189214758751183
"1163","also can",2,0.000189214758751183
"1164","also celebrated",2,0.000189214758751183
"1165","also felt",2,0.000189214758751183
"1166","also found",2,0.000189214758751183
"1167","also keep",2,0.000189214758751183
"1168","also know",2,0.000189214758751183
"1169","also made",2,0.000189214758751183
"1170","also means",2,0.000189214758751183
"1171","also put",2,0.000189214758751183
"1172","also saw",2,0.000189214758751183
"1173","also started",2,0.000189214758751183
"1174","also strong",2,0.000189214758751183
"1175","also thank",2,0.000189214758751183
"1176","also things",2,0.000189214758751183
"1177","also wonderful",2,0.000189214758751183
"1178","although still",2,0.000189214758751183
"1179","always give",2,0.000189214758751183
"1180","always gone",2,0.000189214758751183
"1181","always good",2,0.000189214758751183
"1182","always great",2,0.000189214758751183
"1183","always keep",2,0.000189214758751183
"1184","always looking",2,0.000189214758751183
"1185","always seem",2,0.000189214758751183
"1186","amazing now",2,0.000189214758751183
"1187","amazonca amazoncouk",2,0.000189214758751183
"1188","amazoncom amazonca",2,0.000189214758751183
"1189","amazoncouk amazonde",2,0.000189214758751183
"1190","amazonde amazonfr",2,0.000189214758751183
"1191","amazones certain",2,0.000189214758751183
"1192","amazonfr amazonit",2,0.000189214758751183
"1193","amazonit amazones",2,0.000189214758751183
"1194","american jobs",2,0.000189214758751183
"1195","american people",2,0.000189214758751183
"1196","analysts said",2,0.000189214758751183
"1197","ancient world",2,0.000189214758751183
"1198","andor amazon",2,0.000189214758751183
"1199","announced plans",2,0.000189214758751183
"1200","another billion",2,0.000189214758751183
"1201","another great",2,0.000189214758751183
"1202","another kind",2,0.000189214758751183
"1203","another night",2,0.000189214758751183
"1204","another part",2,0.000189214758751183
"1205","another runner",2,0.000189214758751183
"1206","answer call",2,0.000189214758751183
"1207","anybody else",2,0.000189214758751183
"1208","anyone can",2,0.000189214758751183
"1209","anyone reads",2,0.000189214758751183
"1210","anything can",2,0.000189214758751183
"1211","anything im",2,0.000189214758751183
"1212","appears website",2,0.000189214758751183
"1213","april day",2,0.000189214758751183
"1214","april st",2,0.000189214758751183
"1215","april th",2,0.000189214758751183
"1216","area police",2,0.000189214758751183
"1217","arent always",2,0.000189214758751183
"1218","arizona cardinals",2,0.000189214758751183
"1219","armed robberies",2,0.000189214758751183
"1220","arms around",2,0.000189214758751183
"1221","army corps",2,0.000189214758751183
"1222","army loyal",2,0.000189214758751183
"1223","around degrees",2,0.000189214758751183
"1224","around house",2,0.000189214758751183
"1225","around region",2,0.000189214758751183
"1226","around town",2,0.000189214758751183
"1227","around us",2,0.000189214758751183
"1228","around years",2,0.000189214758751183
"1229","artists get",2,0.000189214758751183
"1230","asbury park",2,0.000189214758751183
"1231","asked often",2,0.000189214758751183
"1232","asked write",2,0.000189214758751183
"1233","assists steals",2,0.000189214758751183
"1234","associated press",2,0.000189214758751183
"1235","associates programmes",2,0.000189214758751183
"1236","atlantic yards",2,0.000189214758751183
"1237","attached front",2,0.000189214758751183
"1238","attack occurred",2,0.000189214758751183
"1239","attorney michael",2,0.000189214758751183
"1240","attorney said",2,0.000189214758751183
"1241","aura majesty",2,0.000189214758751183
"1242","austin fundraiser",2,0.000189214758751183
"1243","authorities say",2,0.000189214758751183
"1244","available online",2,0.000189214758751183
"1245","awesome job",2,0.000189214758751183
"1246","b finch",2,0.000189214758751183
"1247","b sakata",2,0.000189214758751183
"1248","baby can",2,0.000189214758751183
"1249","baby will",2,0.000189214758751183
"1250","back august",2,0.000189214758751183
"1251","back back",2,0.000189214758751183
"1252","back front",2,0.000189214758751183
"1253","back game",2,0.000189214758751183
"1254","back let",2,0.000189214758751183
"1255","back room",2,0.000189214758751183
"1256","back seventh",2,0.000189214758751183
"1257","back short",2,0.000189214758751183
"1258","back society",2,0.000189214758751183
"1259","back time",2,0.000189214758751183
"1260","back want",2,0.000189214758751183
"1261","back working",2,0.000189214758751183
"1262","back yard",2,0.000189214758751183
"1263","bad enough",2,0.000189214758751183
"1264","bald eagles",2,0.000189214758751183
"1265","ballwin commons",2,0.000189214758751183
"1266","bankruptcy protection",2,0.000189214758751183
"1267","bar area",2,0.000189214758751183
"1268","bar just",2,0.000189214758751183
"1269","barrel keg",2,0.000189214758751183
"1270","based latest",2,0.000189214758751183
"1271","batting average",2,0.000189214758751183
"1272","bay side",2,0.000189214758751183
"1273","bayard rustin",2,0.000189214758751183
"1274","beat pm",2,0.000189214758751183
"1275","beautiful temperatures",2,0.000189214758751183
"1276","became friends",2,0.000189214758751183
"1277","become law",2,0.000189214758751183
"1278","become major",2,0.000189214758751183
"1279","beef chicken",2,0.000189214758751183
"1280","beer dinner",2,0.000189214758751183
"1281","began writing",2,0.000189214758751183
"1282","behind line",2,0.000189214758751183
"1283","behind wheel",2,0.000189214758751183
"1284","beings can",2,0.000189214758751183
"1285","beings said",2,0.000189214758751183
"1286","believe can",2,0.000189214758751183
"1287","believe law",2,0.000189214758751183
"1288","believe will",2,0.000189214758751183
"1289","best buy",2,0.000189214758751183
"1290","best can",2,0.000189214758751183
"1291","best day",2,0.000189214758751183
"1292","best movies",2,0.000189214758751183
"1293","best one",2,0.000189214758751183
"1294","best players",2,0.000189214758751183
"1295","best rating",2,0.000189214758751183
"1296","best records",2,0.000189214758751183
"1297","best thing",2,0.000189214758751183
"1298","best time",2,0.000189214758751183
"1299","bet u",2,0.000189214758751183
"1300","better handle",2,0.000189214758751183
"1301","better job",2,0.000189214758751183
"1302","better worse",2,0.000189214758751183
"1303","big apple",2,0.000189214758751183
"1304","big blue",2,0.000189214758751183
"1305","big boss",2,0.000189214758751183
"1306","big business",2,0.000189214758751183
"1307","big hug",2,0.000189214758751183
"1308","big red",2,0.000189214758751183
"1309","big thing",2,0.000189214758751183
"1310","big time",2,0.000189214758751183
"1311","big wakeup",2,0.000189214758751183
"1312","bigger better",2,0.000189214758751183
"1313","bike work",2,0.000189214758751183
"1314","bill clinton",2,0.000189214758751183
"1315","bill isler",2,0.000189214758751183
"1316","billion solar",2,0.000189214758751183
"1317","birthday cake",2,0.000189214758751183
"1318","birthday hope",2,0.000189214758751183
"1319","birthday party",2,0.000189214758751183
"1320","bit overrated",2,0.000189214758751183
"1321","bit pricey",2,0.000189214758751183
"1322","bitch ass",2,0.000189214758751183
"1323","black africans",2,0.000189214758751183
"1324","black bean",2,0.000189214758751183
"1325","black caucus",2,0.000189214758751183
"1326","black cream",2,0.000189214758751183
"1327","black voters",2,0.000189214758751183
"1328","blast last",2,0.000189214758751183
"1329","blazers lead",2,0.000189214758751183
"1330","block away",2,0.000189214758751183
"1331","block west",2,0.000189214758751183
"1332","blog bit",2,0.000189214758751183
"1333","blog last",2,0.000189214758751183
"1334","blog posts",2,0.000189214758751183
"1335","blood pressure",2,0.000189214758751183
"1336","boating industry",2,0.000189214758751183
"1337","bob baffert",2,0.000189214758751183
"1338","body shape",2,0.000189214758751183
"1339","book like",2,0.000189214758751183
"1340","born original",2,0.000189214758751183
"1341","bounce back",2,0.000189214758751183
"1342","bow bow",2,0.000189214758751183
"1343","bowl mix",2,0.000189214758751183
"1344","boys girls",2,0.000189214758751183
"1345","brain injury",2,0.000189214758751183
"1346","brand new",2,0.000189214758751183
"1347","brand thats",2,0.000189214758751183
"1348","brandon weeden",2,0.000189214758751183
"1349","break record",2,0.000189214758751183
"1350","breakfast morning",2,0.000189214758751183
"1351","breast cancer",2,0.000189214758751183
"1352","breeders cup",2,0.000189214758751183
"1353","breeding pairs",2,0.000189214758751183
"1354","bright blue",2,0.000189214758751183
"1355","bright light",2,0.000189214758751183
"1356","bright spot",2,0.000189214758751183
"1357","bring back",2,0.000189214758751183
"1358","bring peace",2,0.000189214758751183
"1359","bring us",2,0.000189214758751183
"1360","bringing back",2,0.000189214758751183
"1361","brunswick —",2,0.000189214758751183
"1362","buckeye state",2,0.000189214758751183
"1363","buffalo chicken",2,0.000189214758751183
"1364","buffett rule",2,0.000189214758751183
"1365","building parking",2,0.000189214758751183
"1366","buried neck",2,0.000189214758751183
"1367","burn calories",2,0.000189214758751183
"1368","business card",2,0.000189214758751183
"1369","business cards",2,0.000189214758751183
"1370","business network",2,0.000189214758751183
"1371","business people",2,0.000189214758751183
"1372","business years",2,0.000189214758751183
"1373","button closures",2,0.000189214758751183
"1374","buy expensive",2,0.000189214758751183
"1375","buy new",2,0.000189214758751183
"1376","bygone era",2,0.000189214758751183
"1377","c pp",2,0.000189214758751183
"1378","cabins overlooking",2,0.000189214758751183
"1379","cable news",2,0.000189214758751183
"1380","california dreamin",2,0.000189214758751183
"1381","call back",2,0.000189214758751183
"1382","call said",2,0.000189214758751183
"1383","call soon",2,0.000189214758751183
"1384","came home",2,0.000189214758751183
"1385","came one",2,0.000189214758751183
"1386","came time",2,0.000189214758751183
"1387","camino real",2,0.000189214758751183
"1388","camp pendleton",2,0.000189214758751183
"1389","can ask",2,0.000189214758751183
"1390","can become",2,0.000189214758751183
"1391","can can",2,0.000189214758751183
"1392","can cause",2,0.000189214758751183
"1393","can create",2,0.000189214758751183
"1394","can difficult",2,0.000189214758751183
"1395","can feel",2,0.000189214758751183
"1396","can help",2,0.000189214758751183
"1397","can look",2,0.000189214758751183
"1398","can made",2,0.000189214758751183
"1399","can never",2,0.000189214758751183
"1400","can read",2,0.000189214758751183
"1401","can receive",2,0.000189214758751183
"1402","can relate",2,0.000189214758751183
"1403","can remember",2,0.000189214758751183
"1404","can rest",2,0.000189214758751183
"1405","can said",2,0.000189214758751183
"1406","can serve",2,0.000189214758751183
"1407","can set",2,0.000189214758751183
"1408","can shave",2,0.000189214758751183
"1409","can spend",2,0.000189214758751183
"1410","can start",2,0.000189214758751183
"1411","can strip",2,0.000189214758751183
"1412","can work",2,0.000189214758751183
"1413","can’t even",2,0.000189214758751183
"1414","can’t figure",2,0.000189214758751183
"1415","can’t get",2,0.000189214758751183
"1416","can’t help",2,0.000189214758751183
"1417","can’t take",2,0.000189214758751183
"1418","cant decide",2,0.000189214758751183
"1419","cant get",2,0.000189214758751183
"1420","cant go",2,0.000189214758751183
"1421","cant hear",2,0.000189214758751183
"1422","cant learn",2,0.000189214758751183
"1423","cant make",2,0.000189214758751183
"1424","cant really",2,0.000189214758751183
"1425","car accident",2,0.000189214758751183
"1426","car get",2,0.000189214758751183
"1427","card blog",2,0.000189214758751183
"1428","card project",2,0.000189214758751183
"1429","card stock",2,0.000189214758751183
"1430","care healthy",2,0.000189214758751183
"1431","carolina district",2,0.000189214758751183
"1432","cars used",2,0.000189214758751183
"1433","case though",2,0.000189214758751183
"1434","cast members",2,0.000189214758751183
"1435","catches yards",2,0.000189214758751183
"1436","caught moment",2,0.000189214758751183
"1437","cause marketing",2,0.000189214758751183
"1438","cautionary tale",2,0.000189214758751183
"1439","cedar fairs",2,0.000189214758751183
"1440","cent female",2,0.000189214758751183
"1441","center st",2,0.000189214758751183
"1442","central park",2,0.000189214758751183
"1443","ceo just",2,0.000189214758751183
"1444","certain content",2,0.000189214758751183
"1445","chairman senate",2,0.000189214758751183
"1446","challenge card",2,0.000189214758751183
"1447","chance can",2,0.000189214758751183
"1448","chance win",2,0.000189214758751183
"1449","change –",2,0.000189214758751183
"1450","change removal",2,0.000189214758751183
"1451","changed still",2,0.000189214758751183
"1452","changes life",2,0.000189214758751183
"1453","changs father",2,0.000189214758751183
"1454","charles county",2,0.000189214758751183
"1455","charter schools",2,0.000189214758751183
"1456","check whether",2,0.000189214758751183
"1457","child abuse",2,0.000189214758751183
"1458","children said",2,0.000189214758751183
"1459","childrens hospital",2,0.000189214758751183
"1460","china korea",2,0.000189214758751183
"1461","chinese proverb",2,0.000189214758751183
"1462","chris bosh",2,0.000189214758751183
"1463","christmas party",2,0.000189214758751183
"1464","chrysler llcs",2,0.000189214758751183
"1465","cigarette tax",2,0.000189214758751183
"1466","cinco de",2,0.000189214758751183
"1467","circuit court",2,0.000189214758751183
"1468","city needs",2,0.000189214758751183
"1469","civil right",2,0.000189214758751183
"1470","civil war",2,0.000189214758751183
"1471","class aaa",2,0.000189214758751183
"1472","class school",2,0.000189214758751183
"1473","clear now",2,0.000189214758751183
"1474","clearwater beach",2,0.000189214758751183
"1475","cleveland go",2,0.000189214758751183
"1476","cleveland ohio",2,0.000189214758751183
"1477","cleveland police",2,0.000189214758751183
"1478","click follow",2,0.000189214758751183
"1479","clock tower",2,0.000189214758751183
"1480","close attention",2,0.000189214758751183
"1481","close deal",2,0.000189214758751183
"1482","closed person",2,0.000189214758751183
"1483","closures latex",2,0.000189214758751183
"1484","coach whip",2,0.000189214758751183
"1485","coast guard",2,0.000189214758751183
"1486","cody ring",2,0.000189214758751183
"1487","coffee day",2,0.000189214758751183
"1488","colin dylan",2,0.000189214758751183
"1489","college students",2,0.000189214758751183
"1490","color combo",2,0.000189214758751183
"1491","colorado springs",2,0.000189214758751183
"1492","colors im",2,0.000189214758751183
"1493","comb hair",2,0.000189214758751183
"1494","come ”",2,0.000189214758751183
"1495","come end",2,0.000189214758751183
"1496","come faster",2,0.000189214758751183
"1497","come get",2,0.000189214758751183
"1498","come grips",2,0.000189214758751183
"1499","come hear",2,0.000189214758751183
"1500","come home",2,0.000189214758751183
"1501","come true",2,0.000189214758751183
"1502","come wednesday",2,0.000189214758751183
"1503","come will",2,0.000189214758751183
"1504","comes amazon",2,0.000189214758751183
"1505","comes home",2,0.000189214758751183
"1506","comes mind",2,0.000189214758751183
"1507","comic book",2,0.000189214758751183
"1508","comic strip",2,0.000189214758751183
"1509","comics instead",2,0.000189214758751183
"1510","coming end",2,0.000189214758751183
"1511","coming youre",2,0.000189214758751183
"1512","command staff",2,0.000189214758751183
"1513","comments last",2,0.000189214758751183
"1514","common knowledge",2,0.000189214758751183
"1515","common sense",2,0.000189214758751183
"1516","community leaders",2,0.000189214758751183
